,date,updated_at,price
1464,14th May 2018 ,Midday,637.5
1465,2nd May 2018 ,Midday,637.5
1466,30th April 2018 ,Closing,635.0
1467,30th April 2018 ,Midday,637.5
1468,27th April 2018 ,Closing,640.0
1469,27th April 2018 ,Midday,642.5
1470,26th April 2018 ,Closing,640.0
1471,26th April 2018 ,Midday,642.5
1472,25th April 2018 ,Closing,642.5
1473,25th April 2018 ,Midday,642.5
1474,24th April 2018 ,Midday,642.5
1475,24th April 2018 ,Midday,645.0
1476,23rd April 2018 ,Closing,647.5
1477,23rd April 2018 ,Midday,645.0
1478,20th April 2018 ,Midday,647.5
1479,19th April 2018 ,Closing,647.5
1480,19th April 2018 ,Midday,645.0
1481,18th April 2018 ,Closing,647.5
1482,18th April 2018 ,Midday,645.0
1483,17th April 2018 ,Closing,650.0
1484,17th April 2018 ,Midday,640.0
1485,16th April 2018 ,Closing,642.5
1486,16th April 2018 ,Midday,650.0
1487,13th April 2018 ,Closing,647.5
1488,13th April 2018 ,Midday,657.5
1489,12th April 2018 ,Closing,655.0
1490,12th April 2018 ,Midday,655.0
1491,11th April 2018 ,Closing,660.0
1492,11th April 2018 ,Midday,657.5
1493,10th April 2018 ,Midday,660.0
1494,10th April 2018 ,Midday,665.0
1495,3rd April 2018 ,Midday,662.5
1496,2nd April 2018 ,Closing,662.5
1497,2nd April 2018 ,Midday,660.0
1498,30th March 2018 ,Closing,657.5
1499,30th March 2018 ,Midday,657.5
1500,29th March 2018 ,Closing,652.5
1501,29th March 2018 ,Midday,655.0
1502,28th March 2018 ,Closing,655.0
1503,28th March 2018 ,Midday,655.0
1504,27th March 2018 ,Closing,655.0
1505,27th March 2018 ,Midday,652.5
1506,26th March 2018 ,Closing,652.5
1507,26th March 2018 ,Midday,652.5
1508,23rd March 2018 ,Closing,652.5
1509,23rd March 2018 ,Midday,652.5
1510,22nd March 2018 ,Closing,657.5
1511,22nd March 2018 ,Midday,655.0
1512,21st March 2018 ,Closing,655.0
1513,21st March 2018 ,Midday,650.0
1514,20th March 2018 ,Midday,650.0
1515,20th March 2018 ,Midday,650.0
1516,19th March 2018 ,Closing,655.0
1517,19th March 2018 ,Midday,650.0
1518,16th March 2018 ,Closing,650.0
1519,16th March 2018 ,Midday,660.0
1520,15th March 2018 ,Closing,660.0
1521,15th March 2018 ,Midday,657.5
1522,14th March 2018 ,Midday,657.5
1523,13th March 2018 ,Closing,652.5
1524,13th March 2018 ,Midday,647.5
1525,5th ,Midday,662.5
1526,2nd March 2018 ,Closing,665.0
1527,2nd March 2018 ,Midday,667.5
1528,1st March 2018 ,Midday,680.0
1529,28th Feb 2018 ,Closing,677.5
1530,28th Feb 2018 ,Midday,675.0
1531,27th Feb 2018 ,Closing,675.0
1532,27th Feb 2018 ,Midday,677.5
1533,26th Feb 2018 ,Closing,677.5
1534,26th Feb 2018 ,Midday,675.0
1535,23rd Feb 2018 ,Midday,672.5
1536,23rd Feb 2018 ,Midday,672.5
1537,22nd Feb 2018 ,Midday,665.0
1538,21st Feb 2018 ,Closing,667.5
1539,21st Feb 2018 ,Midday,667.5
1540,20th Feb 2018 ,Closing,665.0
1541,20th Feb 2018 ,Midday,670.0
1542,19 Feb 2018,Closing,670.0
1543,19 Feb 2018,Midday,665.0
1544,14 Feb 2018,Closing,655.0
1545,14 Feb 2018,Midday,655.0
1546,13 Feb 2018,Midday,657.5
1547,12 Feb 2018,Closing,660.0
1548,6 Feb 2018,Midday,650.0
1549,5 Feb 2018,Closing,652.5
1550,5 Feb 2018,Midday,650.0
1551,2 Feb 2018,Closing,652.5
1552,2 Feb 2018,Midday,652.5
1553,30 Jan 2018,Closing,655.0
1554,30 Jan 2018,Midday,657.5
1555,29 Jan 2018,Closing,660.0
1556,29 Jan 2018,Midday,662.5
1557,26 Jan 2018,Closing,660.0
1558,26 Jan 2018,Midday,657.5
1559,25 Jan 2018,Closing,655.0
1560,25 Jan 2018,Midday,660.0
1561,24 Jan 2018,Closing,660.0
1562,24 Jan 2018,Midday,657.5
1563,23 Jan 2018,Closing,652.5
1564,23 Jan 2018,Midday,652.5
1565,19 Jan 2018,Midday,650.0
1566,18 Jan 2018,Midday,655.0
1567,18 Jan 2018,Midday,655.0
1568,17 Jan 2018,Midday,652.5
1569,17 Jan 2018,Midday,652.5
1570,16 Jan 2018,Closing,660.0
1571,16 Jan 2018,Midday,660.0
1572,15 Jan 2018,Closing,660.0
1573,15 Jan 2018,Midday,657.5
1574,12 Jan 2018,Closing,655.0
1575,12 Jan 2018,Midday,657.5
1576,11 Jan 2018,Closing,660.0
1577,11 Jan 2018,Midday,662.5
1578,10 Jan 2018,Closing,662.5
1579,5 Jan 2018,Closing,665.0
1580,5 Jan 2018,Midday,662.5
1581,4 Jan 2018,Closing,657.5
1582,4 Jan 2018,Midday,657.5
1583,3 Jan 2018,Midday,660.0
1584,3 Jan 2018,Midday,657.5
1585,2 Jan 2018,Closing,657.5
1586,2 Jan 2018,Midday,647.5
1587,29 Dec 2017,Midday,635.0
1588,29 Dec 2017,Midday,640.0
1589,28 Dec 2017,Closing,642.5
1590,28 Dec 2017,Midday,642.5
1591,27 Dec 2017,Closing,645.0
1592,27 Dec 2017,Midday,640.0
1593,26 Dec 2017,Closing,635.0
1594,26 Dec 2017,Midday,630.0
1595,22 Dec 2017,Closing,625.0
1596,22 Dec 2017,Midday,622.5
1597,21 Dec 2017,Closing,625.0
1598,21 Dec 2017,Midday,632.5
1599,20 Dec 2017,Closing,640.0
1600,20 Dec 2017,Midday,642.5
1601,19 Dec 2017,Closing,640.0
1602,19 Dec 2017,Midday,635.0
1603,18 Dec 2017,Midday,627.5
1604,7 Dec 2017,Closing,637.5
1605,7 Dec 2017,Midday,637.5
1606,6 Dec 2017,Closing,647.5
1607,5 Dec 2017,Closing,652.5
1608,6 Dec 2017,Midday,652.5
1609,4 Dec 2017,Closing,652.5
1610,29 Nov 2017,Closing,645.0
1611,29 Nov 2017,Midday,655.0
1612,28 Nov 2017,Midday,655.0
1613,28 Nov 2017,Midday,655.0
1614,27 Nov 2017,Closing,652.5
1615,22 Nov 2017,Midday,667.5
1616,22 Nov 2017,Midday,665.0
1617,21 Nov 2017,Midday,660.0
1618,21 Nov 2017,Closing,662.5
1619,20 Nov 2017,Closing,662.5
1620,20 Nov 2017,Midday,660.0
1621,17 Nov 2017,Midday,677.5
1622,30 Oct 2017,Midday,700.0
1623,26 Oct 2017,Midday,692.5
1624,26 Oct 2017,Closing,692.5
1625,26 Oct 2017,Midday,695.0
1626,25 Oct 2017,Closing,695.0
1627,25 Oct 2017,Midday,692.5
1628,24 Oct 2017,Closing,690.0
1629,24 Oct 2017,Midday,692.5
1630,23 Oct 2017,Midday,685.0
1631,20 Oct 2017,Closing,680.0
1632,20 Oct 2017,Midday,680.0
1633,19 Oct 2017,Closing,677.5
1634,19 Oct 2017,Midday,677.5
1635,16 Oct 2017,Midday,685.0
1636,13 Oct 2017,Closing,682.5
1637,13 Oct 2017,Midday,680.0
1638,12 Oct 2017,Closing,680.0
1639,12 Oct 2017,Midday,680.0
1640,10 Oct 2017,Midday,687.5
1641,9 Oct 2017,Closing,690.0
1642,9 Oct 2017,Midday,692.5
1643,6 Oct 2017,Closing,687.5
1644,6 Oct 2017,Midday,687.5
1645,5 Oct 2017,Closing,687.5
1646,5 Oct 2017,Midday,690.0
1647,4 Oct 2017,Closing,685.0
1648,4 Oct 2017,Midday,682.5
1649,3 Oct 2017,Closing,675.0
1650,3 Oct 2017,Midday,672.5
1651,2 Oct 2017,Closing,670.0
1652,26 Sep 2017,Closing,687.5
1653,18 Sep 2017,Closing,710.0
1654,13 Sep 2017,Midday,717.5
1655,12 Sep 2017,Closing,715.0
1656,12 Sep 2017,Midday,707.5
1657,7 Sep 2017,Closing,695.0
1658,7 Sep 2017,Midday,685.0
1659,14 Aug 2017,Midday,652.5
1660,11 Aug 2017,Closing,655.0
1661,8 Aug 2017,Closing,642.5
1662,8 Aug 2017,Midday,635.0
1663,7 Aug 2017,Closing,632.5
1664,2 Aug 2017,Midday,640.0
1665,1 Aug 2017,Closing,647.5
1666,21 Jul 2017,Closing,632.5
1667,20 Jul 2017,Midday,632.5
1668,19 Jul 2017,Midday,627.5
1669,18 Jul 2017,Closing,630.0
1670,18 Jul 2017,Midday,635.0
1671,17 Jul 2017,Closing,635.0
1672,13 Jul 2017,Closing,655.0
1673,13 Jul 2017,Midday,655.0
1674,12 Jul 2017,Closing,657.5
1675,12 Jul 2017,Midday,657.5
1676,11 Jul 2017,Closing,660.0
1677,10 Jul 2017,Midday,655.0
1678,7 Jul 2017,Closing,647.5
1679,7 Jul 2017,Midday,650.0
1680,22 Jun 2017,Midday,627.5
1681,21 Jun 2017,Closing,627.5
1682,16 Jun 2017,Closing,642.5
1683,15 Jun 2017,Closing,637.5
1684,15 Jun 2017,Midday,632.5
1685,14 Jun 2017,Closing,627.5
1686,14 Jun 2017,Midday,625.0
1687,9 Jun 2017,Closing,662.5
1688,9 Jun 2017,Midday,662.5
1689,8 Jun 2017,Closing,657.5
1690,8 Jun 2017,Midday,660.0
1691,7 Jun 2017,Closing,662.5
1692,7 Jun 2017,Midday,670.0
1693,6 Jun 2017,Closing,670.0
1694,6 Jun 2017,Midday,675.0
1695,5 Jun 2017,Midday,682.5
1696,2 Jun 2017,Closing,675.0
1697,2 Jun 2017,Midday,690.0
1698,1 Jun 2017,Closing,682.5
1699,1 Jun 2017,Midday,682.5
1700,31 May 2017,Closing,682.5
1701,31 May 2017,Midday,685.0
1702,30 May 2017,Closing,682.5
1703,30 May 2017,Midday,680.0
1704,29 May 2017,Closing,685.0
1705,29 May 2017,Midday,687.5
1706,26 May 2017,Closing,690.0
1707,19 May 2017,Midday,682.5
1708,18 May 2017,Closing,682.5
1709,18 May 2017,Midday,685.0
1710,17 May 2017,Closing,682.5
1711,17 May 2017,Midday,680.0
1712,16 May 2017,Closing,677.5
1713,16 May 2017,Midday,680.0
1714,15 May 2017,Closing,680.0
1715,15 May 2017,Midday,700.0
1716,12 May 2017,Closing,692.5
1717,12 May 2017,Midday,695.0
1718,11 May 2017,Closing,695.0
1719,11 May 2017,Midday,687.5
1720,4 May 2017,Closing,665.0
1721,3 May 2017,Closing,660.0
1722,3 May 2017,Midday,662.5
1723,2 May 2017,Closing,662.5
1724,2 May 2017,Midday,660.0
1725,28 Apr 2017,Closing,655.0
1726,28 Apr 2017,Midday,655.0
1727,27 Apr 2017,Closing,652.5
1728,27 Apr 2017,Midday,657.5
1729,26 Apr 2017,Closing,652.5
1730,26 Apr 2017,Midday,647.5
1731,25 Apr 2017,Closing,647.5
1732,25 Apr 2017,Midday,640.0
1733,21 Apr 2017,Closing,647.5
1734,21 Apr 2017,Midday,645.0
1735,20 Apr 2017,Closing,642.5
1736,20 Apr 2017,Midday,637.5
1737,19 Apr 2017,Closing,630.0
1738,19 Apr 2017,Midday,625.0
1739,18 Apr 2017,Closing,632.5
1740,18 Apr 2017,Midday,635.0
1741,17 Apr 2017,Closing,632.5
1742,17 Apr 2017,Midday,640.0
1743,14 Apr 2017,Closing,635.0
1744,14 Apr 2017,Midday,635.0
1745,13 Apr 2017,Closing,635.0
1746,13 Apr 2017,Midday,677.5
1747,12 Apr 2017,Midday,670.0
1748,11 Apr 2017,Midday,670.0
1749,10 Apr 2017,Closing,670.0
1750,3 Apr 2017,Closing,675.0
1751,3 Apr 2017,Midday,675.0
1752,31 Mar 2017,Closing,675.0
1753,31 Mar 2017,Midday,677.5
1754,30 Mar 2017,Closing,670.0
1755,29 Mar 2017,Closing,690.0
1756,13 Mar 2017,Closing,652.5
1757,13 Mar 2017,Midday,712.5
1758,10 Mar 2017,Closing,712.5
1759,8 Mar 2017,Midday,702.5
1760,7 Mar 2017,Closing,705.0
1761,7 Mar 2017,Midday,705.0
1762,6 Mar 2017,Closing,707.5
1763,6 Mar 2017,Midday,705.0
1764,3 Mar 2017,Closing,700.0
1765,3 Mar 2017,Midday,695.0
1766,2 Mar 2017,Closing,700.0
1767,2 Mar 2017,Midday,690.0
1768,1 Mar 2017,Closing,690.0
1769,1 Mar 2017,Midday,682.5
1770,28 Feb 2017,Closing,682.5
1771,28 Feb 2017,Midday,672.5
1772,27 Feb 2017,Closing,672.5
1773,27 Feb 2017,Midday,687.5
1774,24 Feb 2017,Closing,690.0
1775,24 Feb 2017,Midday,685.0
1776,23 Feb 2017,Closing,690.0
1777,23 Feb 2017,Midday,687.5
1778,22 Feb 2017,Closing,695.0
1779,22 Feb 2017,Midday,695.0
1780,21 Feb 2017,Closing,690.0
1781,21 Feb 2017,Midday,705.0
1782,20 Feb 2017,Closing,705.0
1783,20 Feb 2017,Midday,700.0
1784,17 Feb 2017,Closing,695.0
1785,17 Feb 2017,Midday,705.0
1786,16 Feb 2017,Closing,712.5
1787,16 Feb 2017,Midday,725.0
1788,15 Feb 2017,Closing,725.0
1789,15 Feb 2017,Midday,727.5
1790,14 Feb 2017,Closing,725.0
1791,14 Feb 2017,Midday,725.0
1792,13 Feb 2017,Closing,725.0
1793,13 Feb 2017,Midday,730.0
1794,10 Feb 2017,Closing,730.0
1795,7 Feb 2017,Closing,762.5
1796,7 Feb 2017,Midday,760.0
1797,6 Feb 2017,Closing,760.0
1798,6 Feb 2017,Midday,760.0
1799,3 Feb 2017,Closing,760.0
1800,3 Feb 2017,Midday,760.0
1801,2 Feb 2017,Midday,760.0
1802,31 Jan 2017,Closing,760.0
1803,31 Jan 2017,Midday,755.0
1804,26 Jan 2017,Closing,757.5
1805,26 Jan 2017,Midday,760.0
1806,25 Jan 2017,Midday,762.5
1807,24 Jan 2017,Closing,767.5
1808,24 Jan 2017,Midday,765.0
1809,23 Jan 2017,Closing,752.5
1810,23 Jan 2017,Midday,755.0
1811,20 Jan 2017,Closing,755.0
1812,20 Jan 2017,Midday,755.0
1813,19 Jan 2017,Closing,755.0
1814,19 Jan 2017,Midday,755.0
1815,18 Jan 2017,Closing,760.0
1816,17 Jan 2017,Closing,755.0
1817,17 Jan 2017,Midday,745.0
1818,16 Jan 2017,Closing,745.0
1819,16 Jan 2017,Midday,755.0
1820,13 Jan 2017,Midday,755.0
1821,12 Jan 2017,Closing,747.5
1822,12 Jan 2017,Midday,747.5
1823,11 Jan 2017,Closing,750.0
1824,11 Jan 2017,Midday,750.0
1825,11 Jan 2017,Midday,750.0
1826,10 Jan 2017,Closing,750.0
1827,4 Jan 2017,Midday,750.0
1828,3 Jan 2017,Closing,750.0
1829,3 Jan 2017,Midday,745.0
1830,30 Dec 2016,Midday,740.0
1831,29 Dec 2016,Closing,740.0
1832,29 Dec 2016,Midday,742.5
1833,28 Dec 2016,Closing,742.5
1834,28 Dec 2016,Midday,742.5
1835,27 Dec 2016,Closing,747.5
1836,27 Dec 2016,Midday,745.0
1837,23 Dec 2016,Closing,735.0
1838,23 Dec 2016,Midday,730.0
1839,22 Dec 2016,Closing,737.5
1840,22 Dec 2016,Midday,745.0
1841,21 Dec 2016,Closing,740.0
1842,21 Dec 2016,Midday,740.0
1843,20 Dec 2016,Closing,740.0
1844,20 Dec 2016,Midday,742.5
1845,19 Dec 2016,Midday,755.0
1846,16 Dec 2016,Closing,747.5
1847,16 Dec 2016,Midday,747.5
1848,15 Dec 2016,Midday,747.5
1849,14 Dec 2016,Closing,747.5
1850,9 Dec 2016,Midday,735.0
1851,8 Dec 2016,Closing,740.0
1852,8 Dec 2016,Midday,740.0
1853,7 Dec 2016,Closing,745.0
1854,7 Dec 2016,Midday,747.5
1855,6 Dec 2016,Closing,750.0
1856,6 Dec 2016,Midday,742.5
1857,2 Dec 2016,Closing,732.5
1858,2 Dec 2016,Midday,737.5
1859,1 Dec 2016,Midday,730.0
1860,30 Nov 2016,Closing,725.0
1861,30 Nov 2016,Midday,720.0
1862,29 Nov 2016,Closing,722.5
1863,29 Nov 2016,Midday,717.5
1864,28 Nov 2016,Closing,725.0
1865,28 Nov 2016,Midday,725.0
1866,22 Nov 2016,Midday,707.5
1867,21 Nov 2016,Closing,707.5
1868,21 Nov 2016,Midday,700.0
1869,18 Nov 2016,Closing,700.0
1870,9 Nov 2016,Midday,707.5
1871,8 Nov 2016,Closing,712.5
1872,8 Nov 2016,Midday,707.5
1873,7 Nov 2016,Closing,700.0
1874,7 Nov 2016,Midday,695.0
1875,4 Nov 2016,Closing,690.0
1876,4 Nov 2016,Midday,697.5
1877,3 Nov 2016,Closing,700.0
1878,3 Nov 2016,Midday,695.0
1879,2 Nov 2016,Closing,697.5
1880,2 Nov 2016,Midday,687.5
1881,1 Nov 2016,Closing,690.0
1882,1 Nov 2016,Midday,695.0
1883,31 Oct 2016,Closing,695.0
1884,31 Oct 2016,Midday,695.0
1885,28 Oct 2016,Closing,697.5
1886,28 Oct 2016,Midday,700.0
1887,27 Oct 2016,Closing,697.5
1888,27 Oct 2016,Midday,695.0
1889,26 Oct 2016,Closing,705.0
1890,19 Oct 2016,Midday,695.0
1891,18 Oct 2016,Closing,690.0
1892,18 Oct 2016,Midday,695.0
1893,17 Oct 2016,Closing,695.0
1894,17 Oct 2016,Midday,692.5
1895,14 Oct 2016,Closing,672.5
1896,14 Oct 2016,Midday,665.0
1897,13 Oct 2016,Closing,662.5
1898,13 Oct 2016,Midday,662.5
1899,12 Oct 2016,Closing,665.0
1900,12 Oct 2016,Midday,660.0
1901,11 Sep 2016,Closing,665.0
1902,11 Oct 2016,Midday,652.5
1903,5 Oct 2016,Closing,670.0
1904,5 Oct 2016,Midday,675.0
1905,4 Oct 2016,Closing,685.0
1906,4 Oct 2016,Midday,685.0
1907,30 Sep 2016,Midday,690.0
1908,29 Sep 2016,Midday,695.0
1909,28 Sep 2016,Closing,700.0
1910,28 Sep 2016,Midday,707.5
1911,27 Sep 2016,Closing,715.0
1912,27 Sep 2016,Midday,722.5
1913,5 Sep 2016,Midday,735.0
1914,2 Sep 2016,Closing,720.0
1915,2 Sep 2016,Midday,715.0
1916,1 Sep 2016,Closing,715.0
1917,1 Sep 2016,Midday,700.0
1918,30 Aug 2016,Closing,707.5
1919,30 Aug 2016,Midday,710.0
1920,29 Aug 2016,Closing,710.0
1921,29 Aug 2016,Midday,715.0
1922,26 Aug 2016,Midday,712.5
1923,25 Aug 2016,Closing,712.5
1924,25 Aug 2016,Midday,712.5
1925,24 Aug 2016,Closing,720.0
1926,24 Aug 2016,Midday,720.0
1927,23 Aug 2016,Closing,715.0
1928,23 Aug 2016,Midday,712.5
1929,22 Aug 2016,Closing,712.5
1930,22 Aug 2016,Midday,715.0
1931,19 Aug 2016,Closing,720.0
1932,19 Aug 2016,Midday,725.0
1933,18 Aug 2016,Closing,717.5
1934,18 Aug 2016,Midday,730.0
1935,17 Aug 2016,Closing,735.0
1936,17 Aug 2016,Midday,720.0
1937,16 Aug 2016,Closing,705.0
1938,16 Aug 2016,Midday,705.0
1939,15 Aug 2016,Closing,705.0
1940,15 Aug 2016,Midday,667.5
1941,12 Aug 2016,Closing,665.0
1942,12 Aug 2016,Midday,655.0
1943,11 Aug 2016,Closing,645.0
1944,11 Aug 2016,Midday,645.0
1945,10 Aug 2016,Closing,645.0
1946,5 Aug 2016,Midday,647.5
1947,4 Aug 2016,Closing,650.0
1948,4 Aug 2016,Midday,642.5
1949,3 Aug 2016,Closing,642.5
1950,3 Aug 2016,Midday,635.0
1951,2 Aug 2016,Closing,630.0
1952,2 Aug 2016,Midday,627.5
1953,1 Aug 2016,Closing,627.5
1954,1 Aug 2016,Midday,622.5
1955,29 Jul 2016,Closing,615.0
1956,29 Jul 2016,Midday,615.0
1957,28 Jul 2016,Midday,610.0
1958,27 Jul 2016,Closing,610.0
1959,27 Jul 2016,Midday,615.0
1960,26 Jul 2016,Closing,610.0
1961,26 Jul 2016,Midday,595.0
1962,25 Jul 2016,Closing,595.0
1963,25 Jul 2016,Midday,600.0
1964,22 Jul 2016,Closing,615.0
1965,22 Jul 2016,Midday,617.5
1966,21 Jul 2016,Closing,617.5
1967,21 Jul 2016,Midday,620.0
1968,20 Jul 2016,Closing,620.0
1969,20 Jul 2016,Midday,610.0
1970,19 Jul 2016,Closing,610.0
1971,19 Jul 2016,Midday,602.5
1972,18 Jul 2016,Closing,617.5
1973,18 Jul 2016,Midday,617.5
1974,15 Jul 2016,Closing,617.5
1975,15 Jul 2016,Midday,607.5
1976,14 Jul 2016,Closing,607.5
1977,14 Jul 2016,Midday,600.0
1978,14 Jul 2016,Closing,602.5
1979,13 Jul 2016,Midday,602.5
1980,12 Jul 2016,Closing,585.0
1981,8 Jul 2016,Closing,590.0
1982,8 Jul 2016,Midday,590.0
1983,5 Jul 2016,Midday,617.5
1984,4 Jul 2016,Closing,627.5
1985,4 Jul 2016,Midday,627.5
1986,1 Jul 2016,Closing,620.0
1987,1 Jul 2016,Midday,620.0
1988,30 Jun 2016,Closing,620.0
1989,30 Jun 2016,Midday,625.0
1990,29 Jun 2016,Closing,610.0
1991,29 Jun 2016,Midday,620.0
1992,28 Jun 2016,Closing,620.0
1993,28 Jun 2016,Midday,615.0
1994,27 Jun 2016,Closing,615.0
1995,27 Jun 2016,Midday,615.0
1996,24 Jun 2016,Closing,612.5
1997,24 Jun 2016,Midday,612.5
1998,23 Jun 2016,Closing,620.0
1999,23 Jun 2016,Midday,617.5
2000,21 Jun 2016,Closing,617.5
2001,21 Jun 2016,Midday,617.5
2002,20 Jun 2016,Closing,617.5
2003,20 Jun 2016,Midday,625.0
2004,17 Jun 2016,Closing,625.0
2005,17 Jun 2016,Midday,620.0
2006,16 Jun 2016,Closing,620.0
2007,16 Jun 2016,Midday,620.0
2008,15 Jun 2016,Closing,630.0
2009,15 Jun 2016,Midday,630.0
2010,14 Jun 2016,Closing,630.0
2011,14 Jun 2016,Midday,635.0
2012,13 Jun 2016,Closing,642.5
2013,13 Jun 2016,Midday,665.0
2014,10 Jun 2016,Closing,665.0
2015,7 Jun 2016,Closing,675.0
2016,7 Jun 2016,Midday,682.5
2017,6 Jun 2016,Closing,6825.0
2018,6 Jun 2016,Midday,682.5
2019,3 Jun 2016,Midday,672.5
2020,2 Jun 2016,Closing,677.5
2021,2 Jun 2016,Midday,672.5
2022,1 Jun 2016,Closing,665.0
2023,1 Jun 2016,Midday,677.5
2024,31 May 2016,Closing,677.5
2025,31 May 2016,Midday,672.5
2026,30 May 2016,Closing,675.0
2027,30 May 2016,Midday,675.0
2028,27 May 2016,Closing,670.0
2029,27 May 2016,Midday,672.5
2030,26 May 2016,Midday,662.5
2031,25 May 2016,Closing,662.5
2032,25 May 2016,Midday,650.0
2033,24 May 2016,Closing,650.0
2034,24 May 2016,Midday,652.5
2035,23 May 2016,Midday,655.0
2036,23 May 2016,Midday,652.5
2037,20 May 2016,Closing,652.5
2038,20 May 2016,Midday,662.5
2039,19 May 2016,Closing,660.0
2040,19 May 2016,Midday,670.0
2041,18 May 2016,Midday,670.0
2042,17 May 2016,Closing,685.0
2043,17 May 2016,Midday,685.0
2044,16 May 2016,Closing,685.0
2045,16 May 2016,Midday,677.5
2046,13 May 2016,Closing,677.5
2047,13 May 2016,Midday,677.5
2048,12 May 2016,Closing,685.0
2049,12 May 2016,Midday,705.0
2050,11 May 2016,Closing,707.5
2051,11 May 2016,Midday,707.5
2052,10 May 2016,Closing,707.5
2053,9 May 2016,Closing,707.5
2054,9 May 2016,Midday,705.0
2055,6 May 2016,Closing,697.5
2056,6 May 216,Midday,690.0
2057,5 Apr 2016,Closing,695.0
2058,5 Apr 2016,Midday,695.0
2059,4 May 2016,Closing,697.5
2060,4 Apr 2016,Midday,695.0
2061,3 May 2016,Closing,690.0
2062,3 May 2016,Midday,690.0
2063,29 Apr 2016,Closing,705.0
2064,29 Apr 2016,Midday,707.5
2065,28 Apr 2016,Closing,707.5
2066,28 Apr 2016,Midday,705.0
2067,27 Apr 2016,Closing,710.0
2068,27 Apr 2016,Midday,712.5
2069,26 Apr 2016,Closing,712.5
2070,26 Apr 2016,Midday,710.0
2071,25 Apr 2016,Closing,710.0
2072,25 Apr 2016,Midday,712.5
2073,22 Apr 2016,Closing,717.5
2074,22 Apr 2016,Midday,717.5
2075,21 Apr 2016,Closing,727.5
2076,21 Apr 2017,Midday,725.0
2077,20 Apr 2016,Closing,725.0
2078,20 Apr 2016,Midday,725.0
2079,19 Apr 2016,Closing,712.5
2080,19 Apr 2016,Midday,710.0
2081,18 Apr 2016,Closing,702.5
2082,18 Apr 2016,Midday,700.0
2083,11 Apr 2016,Midday,715.0
2084,8 Apr 2016,Midday,715.0
2085,7 Apr 2016,Closing,717.5
2086,7 Apr 2016,Midday,720.0
2087,6 Apr 2016,Closing,715.0
2088,6 Apr 2016,Midday,712.5
2089,5 Apr 2016,Closing,717.5
2090,5 Apr 2016,Midday,725.0
2091,4 Apr 2016,Closing,725.0
2092,4 Apr 2016,Midday,720.0
2093,1 April 2016,Closing,720.0
2094,1 Apr 2016,Midday,717.5
2095,31 Mar 2016,Closing,717.5
2096,31 Mar 2016,Midday,717.5
2097,30 Mar 2016,Closing,717.5
2098,30 Mar 2016,Midday,710.0
2099,29 Mar 2016,Closing,715.0
2100,29 Mar 2016,Midday,705.0
2101,28 Mar 2016,Closing,705.0
2102,28 Mar 2016,Midday,700.0
2103,25 Mar 2016,Closing,700.0
2104,24 Mar 2016,Closing,685.0
2105,24 Mar 2016,Midday,685.0
2106,23 Mar 2016,Midday,692.5
2107,22 Mar 2016,Closing,692.5
2108,22 Mar 2016,Midday,690.0
2109,21 Mar 2016,Closing,690.0
2110,21 Mar 2016,Midday,685.0
2111,18 Mar 2016,Closing,672.5
2112,18 Mar 2016,Midday,667.5
2113,17 Mar 2016,Closing,660.0
2114,17 Mar 2016,Midday,657.5
2115,16 Mar 2016,Closing,647.5
2116,16 Mar 2016,Midday,645.0
2117,15 Mar 2016,Closing,645.0
2118,15 Mar 2016,Midday,650.0
2119,14 Mar 2016,Closing,650.0
2120,14 Mar 2016,Midday,655.0
2121,11 Mar 2016,Closing,652.5
2122,11 Mar 2016,Midday,645.0
2123,26 Feb 2016,Closing,615.0
2124,26 Feb 2016,Midday,615.0
2125,25 Feb 2016,Midday,617.5
2126,24 Feb 2016,Closing,607.5
2127,24 Feb 2016,Midday,617.5
2128,23 Feb 2016,Closing,622.5
2129,23 Feb 2016,Midday,625.0
2130,22 Feb 2016,Closing,625.0
2131,22 Feb 2016,Midday,630.0
2132,19 Feb 2016,Closing,627.5
2133,27 Jan 2016,Midday,590.0
2134,26 Jan 2016,Closing,582.5
2135,26 Jan 2016,Midday,582.5
2136,22 Jan 2016,Closing,577.5
2137,22 Jan 2016,Midday,570.0
2138,21 Jan 2016,Closing,552.5
2139,21 Jan 2016,Midday,550.0
2140,20 Jan 2016,Closing,550.0
2141,20 Jan 2016,Midday,552.5
2142,19 Jan 2016,Closing,555.0
2143,18 Jan 2016,Closing,555.0
2144,14 Jan 2016,Closing,555.0
2145,14 Jan 2016,Midday,555.0
2146,13 Jan 2016,Closing,557.5
2147,13 Jan 2016,Midday,552.5
2148,12 Jan 2016,Closing,550.0
2149,12 Jan 2016,Midday,552.5
2150,11 Jan 2016,Closing,552.5
2151,8 Jan 2016,Closing,560.0
2152,8 Jan 2016,Midday,555.0
2153,7 Jan 2016,Closing,552.5
2154,7 Jan 2016,Midday,555.0
2155,6 Jan 2016,Closing,560.0
2156,6 Jan 2016,Midday,562.5
2157,5 Jan 2016,Closing,567.5
2158,5 Jan 2016,Midday,565.0
2159,4 Jan 2016,Closing,562.5
2160,4 Jan 2016,Midday,565.0
2161,31 Dec 2015,Midday,572.5
2162,30 Dec 2015,Closing,585.0
2163,30 Dec 2015,Midday,580.0
2164,29 Dec 2015,Closing,575.0
2165,29 Dec 2015,Midday,572.5
2166,28 Dec 2015,Closing,572.5
