date,updated_at,price
5 Aug 2016,Closing,647.5
5 Aug 2016,Midday,647.5
4 Aug 2016,Closing,650
4 Aug 2016,Midday,642.5
3 Aug 2016,Closing,642.5
3 Aug 2016,Midday,635
2 Aug 2016,Closing,630
2 Aug 2016,Midday,627.5
1 Aug 2016,Closing,"1,111,413"
1 Aug 2016,Midday,622.5
29 Jul 2016,Closing,615
29 Jul 2016,Midday,615
28 Jul 2016,Midday,610
27 Jul 2016,Closing,610
27 Jul 2016,Midday,615
26 Jul 2016,Closing,610
26 Jul 2016,Midday,595
25 Jul 2016,Closing,"881,263"
25 Jul 2016,Midday,600
22 Jul 2016,Closing,615
22 Jul 2016,Midday,617.5
21 Jul 2016,Closing,617.5
21 Jul 2016,Midday,620
20 Jul 2016,Closing,"711,367"
20 Jul 2016,Midday,610
19 Jul 2016,Closing,610
19 Jul 2016,Midday,602.5
18 Jul 2016,Closing,617.5
18 Jul 2016,Midday,617.5
15 Jul 2016,Closing,"555,116"
15 Jul 2016,Midday,607.5
14 Jul 2016,Closing,607.5
14 Jul 2016,Midday,600
14 Jul 2016,Closing,602.5
13 Jul 2016,Midday,602.5
12 Jul 2016,Closing,585
12 Jul 2016,Closing,585
12 Jul 2016,Midday,592.5
11 Jul 2016,Closing,"362,486"
11 Jul 2016,Midday,592.5
11 Jul 2016,Midday,592.5
8 Jul 2016,Closing,590
8 Jul 2016,Midday,590
5 Jul 2016,Midday,617.5
4 Jul 2016,Closing,627.5
4 Jul 2016,Midday,627.5
1 Jul 2016,Closing,620
1 Jul 2016,Midday,620
30 Jun 2016,Closing,"1,251,695"
30 Jun 2016,Midday,625
29 Jun 2016,Closing,610
29 Jun 2016,Midday,620
28 Jun 2016,Closing,620
28 Jun 2016,Midday,615
27 Jun 2016,Closing,"981,630"
27 Jun 2016,Midday,615
24 Jun 2016,Closing,612.5
24 Jun 2016,Midday,612.5
23 Jun 2016,Closing,620
23 Jun 2016,Midday,617.5
21 Jun 2016,Closing,617.5
21 Jun 2016,Midday,617.5
20 Jun 2016,Closing,"792,393"
20 Jun 2016,Midday,625
17 Jun 2016,Closing,625
17 Jun 2016,Midday,620
16 Jun 2016,Closing,620
16 Jun 2016,Midday,620
15 Jun 2016,Closing,630
15 Jun 2016,Midday,"574,548"
14 Jun 2016,Closing,630
14 Jun 2016,Midday,635
13 Jun 2016,Closing,642.5
13 Jun 2016,Midday,665
10 Jun 2016,Closing,"404,248"
3 Jun 2016,Midday,672.5
2 Jun 2016,Closing,677.5
2 Jun 2016,Midday,672.5
1 Jun 2016,Closing,665
1 Jun 2016,Midday,677.5
31 May 2016,Closing,"1,088,052"
31 May 2016,Midday,672.5
30 May 2016,Closing,675
30 May 2016,Midday,675
27 May 2016,Closing,670
27 May 2016,Midday,672.5
26 May 2016,Midday,662.5
25 May 2016,Closing,"882,967"
25 May 2016,Midday,650
24 May 2016,Closing,650
24 May 2016,Midday,652.5
23 May 2016,Midday,655
23 May 2016,Midday,652.5
20 May 2016,Closing,"724,169"
20 May 2016,Midday,662.5
19 May 2016,Closing,660
19 May 2016,Midday,670
18 May 2016,Midday,670
17 May 2016,Closing,685
17 May 2016,Midday,685
16 May 2016,Closing,"499,918"
16 May 2016,Midday,677.5
13 May 2016,Closing,677.5
13 May 2016,Midday,677.5
12 May 2016,Closing,685
12 May 2016,Midday,705
11 May 2016,Closing,707.5
11 May 2016,Midday,707.5
10 May 2016,Closing,"305,483"
10 May 2016,Closing,"305,483"
10 May 2016,Midday,702.5
9 May 2016,Closing,707.5
9 May 2016,Midday,705
6 May 2016,Closing,697.5
6 May 216,Midday,690
5 Apr 2016,Closing,695
5 Apr 2016,Midday,695
4 May 2016,Closing,697.5
4 Apr 2016,Midday,695
3 May 2016,Closing,690
3 May 2016,Midday,"1,167,775"
29 Apr 2016,Closing,705
29 Apr 2016,Midday,707.5
28 Apr 2016,Closing,707.5
28 Apr 2016,Midday,705
27 Apr 2016,Closing,710
27 Apr 2016,Midday,712.5
26 Apr 2016,Closing,712.5
26 Apr 2016,Midday,710
25 Apr 2016,Closing,"883,225"
25 Apr 2016,Midday,712.5
22 Apr 2016,Closing,717.5
22 Apr 2016,Midday,717.5
21 Apr 2016,Closing,727.5
21 Apr 2017,Midday,725
20 Apr 2016,Closing,"717,670"
20 Apr 2016,Midday,725
19 Apr 2016,Closing,712.5
19 Apr 2016,Midday,710
18 Apr 2016,Closing,702.5
18 Apr 2016,Midday,700
15 Apr 2016,Closing,"415,686"
15 Apr 2016,Midday,705
14 Apr 2016,Closing,707.5
14 Apr 2016,Midday,707.5
13 Apr 2016,Closing,710
13 Apr 2016,Midday,715
12 Apr 2016,Closing,705
12 Apr 2016,Midday,707.5
11 Apr 2016,Closing,"308,348"
11 Apr 2016,Closing,"308,348"
11 Apr 2016,Midday,715
8 Apr 2016,Midday,715
7 Apr 2016,Closing,717.5
7 Apr 2016,Midday,720
6 Apr 2016,Closing,715
6 Apr 2016,Midday,712.5
5 Apr 2016,Closing,717.5
5 Apr 2016,Midday,725
4 Apr 2016,Closing,725
4 Apr 2016,Midday,720
1 April 2016,Closing,720
1 Apr 2016,Midday,717.5
31 Mar 2016,Closing,"955,604"
31 Mar 2016,Midday,717.5
30 Mar 2016,Closing,717.5
30 Mar 2016,Midday,710
29 Mar 2016,Closing,715
29 Mar 2016,Midday,705
28 Mar 2016,Closing,"781,030"
28 Mar 2016,Midday,700
25 Mar 2016,Closing,700
24 Mar 2016,Closing,685
24 Mar 2016,Midday,685
23 Mar 2016,Midday,692.5
22 Mar 2016,Closing,692.5
22 Mar 2016,Midday,690
21 Mar 2016,Closing,"582,297"
21 Mar 2016,Midday,685
18 Mar 2016,Closing,672.5
18 Mar 2016,Midday,667.5
17 Mar 2016,Closing,660
17 Mar 2016,Midday,657.5
16 Mar 2016,Closing,647.5
16 Mar 2016,Midday,645
15 Mar 2016,Closing,"420,152"
15 Mar 2016,Midday,650
14 Mar 2016,Closing,650
14 Mar 2016,Midday,655
11 Mar 2016,Closing,652.5
11 Mar 2016,Midday,645
10 Mar 2016,Closing,"196,968"
10 Mar 2016,Closing,"196,968"
10 Mar 2016,Midday,640
9 Mar 2016,Closing,632.5
2 Mar 2016,Closing,615
2 Mar 2016,Midday,617.5
1 Mar 2016,Closing,620
1 Mar 2016,Midday,617.5
29 Feb 2016,Closing,"1,145,649"
29 Feb 206,Midday,617.5
26 Feb 2016,Closing,615
26 Feb 2016,Midday,"931,173"
25 Feb 2016,Midday,617.5
24 Feb 2016,Closing,607.5
24 Feb 2016,Midday,617.5
23 Feb 2016,Closing,622.5
23 Feb 2016,Midday,625
22 Feb 2016,Closing,"666,288"
22 Feb 2016,Midday,630
19 Feb 2016,Closing,627.5
19 Feb 2016,Midday,627.5
18 Feb 2016,Closing,627.5
18 Feb 2016,Midday,627.5
17 Feb 2016,Closing,627.5
22 Jan 2016,Midday,570
21 Jan 2016,Closing,552.5
21 Jan 2016,Midday,550
20 Jan 2016,Closing,"744,563"
20 Jan 2016,Midday,552.5
19 Jan 2016,Closing,555
18 Jan 2016,Closing,555
14 Jan 2016,Closing,555
14 Jan 2016,Midday,555
13 Jan 2016,Closing,557.5
13 Jan 2016,Midday,552.5
12 Jan 2016,Closing,550
12 Jan 2016,Midday,552.5
11 Jan 2016,Closing,"298,587"
11 Jan 2016,Closing,"298,587"
11 Jan 2016,Midday,555
8 Jan 2016,Closing,560
8 Jan 2016,Midday,555
7 Jan 2016,Closing,552.5
7 Jan 2016,Midday,555
6 Jan 2016,Closing,560
6 Jan 2016,Midday,562.5
5 Jan 2016,Closing,567.5
5 Jan 2016,Midday,565
4 Jan 2016,Closing,562.5
4 Jan 2016,Midday,565
31 Dec 2015,Midday,572.5
30 Dec 2015,Closing,585
30 Dec 2015,Midday,580
29 Dec 2015,Closing,575
29 Dec 2015,Midday,572.5
28 Dec 2015,Closing,"1,215,953"
28 Dec 2015,Midday,580
23 Dec 2015,Closing,580
23 Dec 2015,Midday,575
22 Dec 2015,Closing,575
22 Dec 2015,Midday,570
21 Dec 2015,Closing,565
21 Dec 2015,Midday,565
18 Dec 2015,Closing,560
18 Dec 2015,Midday,555
17 Dec 2015,Closing,555
17 Dec 2015,Midday,555
16 Dec 2015,Closing,"703,768"
16 Dec 2015,Closing,"703,768"
16 Dec 2015,Midday,562.5
15 Dec 2015,Closing,550
15 Dec 2015,Midday,550
14 Dec 2015,Closinf,555
14 De 2015,Midday,560
11 Dec 2015,Closing,567.5
11 Dec 2015,Midday,560
11 Dec 2015,Midday,560
10 Dec 2015,Closing,560
10 Dec 2015,Midday,"450,670"
9 Dec 2015,Closing,560
9 Dec 2015,Midday,562.5
8 Dec 2015,Closing,557.5
8 Dec 2015,Midday,557.5
7 Dec 2015,Closing,577.5
7 Dec 2015,Midday,565
4 Dec 2015,Closing,555
4 Dec 2015,Midday,555
3 Dec 2015,Closing,552.5
3 Dec 2015,Midday,557.5
2 Dec 2015,Closing,552.5
2 Dec 2015,Midday,552.5
1 Dec 2015,Closing,550
1 Dec 2015,Midday,557.5
30 Nov 2015,Closing,"1,504,737"
30 Nov 2015,Midday,555
27 Nov 2015,Closing,560
27 Nov 2015,Midday,565
26 Nov 2015,Closing,560
26 Nov 2015,Midday,560
25 Nov 2015,Closing,560
25 Nov 2015,Midday,532.5
24 Nov 2015,Closing,530
24 Nov 2015,Midday,535
23 Nov 2015,Closing,530
23 Nov 2015,Midday,535
20 Nov 2015,Closing,532.5
20 Nov 2015,Midday,532.5
19 Nov 2015,Closing,540
19 Nov 2015,Midday,537.5
18 Nov 2015,Closing,540
18 Nov 2015,Midday,535
17 Nov 2015,closing,532.5
17 Nov 2015,Midday,"691,064"
16 Nov 2015,Closing,540
16 Nov 2015,Midday,542.5
13 Nov 2015,Closing,545
13 Nov 2015,Midday,550
13 Nov 2015,Midday,550
12 Nov 2015,Closing,560
12 Nov 2015,Midday,562.5
11 Nov 2015,Closing,562.5
11 Nov 2015,Closing,562.5
11 Nov 2015,Midday,570
9 Nov 2015,Closing,"1,960,000"
9 Nov 2015,Midday,575
6 Nov 2015,Closing,575
6 Nov 2015,Midday,570
5 Nov 2015,Closing,575
5 Nov 2015,Midday,580
4 Nov 2015,Closing,577.5
4 Nov 2015,Midday,575
3 Nov 2015,Closing,"1,960,000"
3 Nov 2015,Midday,567.5
2 Nov 2015,Closing,"1,551,149"
30 October 2015,Closing,570
30 Oct 2015,Midday,575
29 Oct 2015,Closing,577.5
29 Oct 2015,Midday,572.5
28 Oct 2015,Closing,575
28 Oct 2015,Midday,575
27 Oct 2015,Closing,575
27 Oct 2015,Midday,575
26 Oct  2015,Closing,"1,339,354"
26 Oct 2015,Midday,577.5
23 Oct 2015,Closing,582.5
23 Oct 2015,Midday,582.5
22 Oct 2015,Closing,587.5
22 Oct 2015,Midday,585
21 Oct 2015,Closing,585
21 Oct 2015,Midday,585
20 Oct 2015,Closing,"1,067,321"
20 Oct 2015,Midday,577.5
19 Oct 2015,Closing,572.5
19 Oct 2015,Midday,580
16 Oct 2015,Closing,587.5
16 Oct 2015,Midday,592.5
15 Oct 2015,Closing,"756,429"
15 Oct 2015,Midday,595
13 Oct 2015,Closing,592.5
13 Oct 2015,Midday,585
12 Oct 2015,Closing,"514,972"
12 Oct 2015,Midday,590
12 Oct 2015,Midday,590
9 Oct 2015,Closing,582.5
9 Oct 2015,Midday,582.5
8 Oct 2015,Closing,582.5
8 Oct 2015,Midday,582.5
7 Oct 2015,Closing,592.5
7 Oct 2015,Midday,590
6 Oct 2015,Closing,585
6 Oct 2015,Midday,592.5
5 Oct 2015,Closing,595
5 Oct 2015,Midday,590
2 Oct 2015,Midday,587.5
1 Oct 2015,Closing,587.5
1 Oct 2015,Midday,585
30 Sep 2015,Closing,"1,525,389"
30 Sep 2015,Midday,585
29 Sep 2015,Midday,570
28 Sep 2015,Closing,580
28 Sep 2015,Midday,570
25 Sep 2015,Closing,"1,275,869"
25 Sep 2015,25 Sep 2015,557.5
23 Sep 2015,Closing,550
23 Sep 2015,Midday,540
22 Sep 2015,Closing,540
22 Sep 2015,Midday,545
21 Sep 2015,Closing,"991,862"
21 Sep 2015,Midday,540
18 Sep 2015,Midday,540
17 Sep 2015,Closing,535
17 Sep 2015,Midday,540
15 Sep 2015,Closing,"715,922"
15 Sep 2015,Midday,545
14 Sep 2015,Closing,545
14 Sep 2015,Midday,547.5
11 Sep 2015,Closing,540
11 Sep 2015,11 Sep 2015,540
10 Sep 2015,Closing,"498,993"
10 Sep 2015,Midday,532.5
10 Sep 2015,Midday,532.5
9 Sep 2015,Closing,530
9 Sep 2015,Midday,530
8 Sep 2015,Closing,522.5
8 Sep 2015,Midday,515
7 Sep 2015,Closing,520
7 Sep 2015,Midday,515
4 Sep 2015,Closing,520
4 Sep 2015,Midday,525
3 Sep 2015,Closing,522.5
3 Sep 2015,Midday,515
2 Sep 2015,Closing,515
2 Sep 2015,Midday,515
1 Sep 2015,Closing,"1,543,868"
1 Sep 2015,Midday,522.5
28 Aug 2015,Closing,525
28 Aug 2015,Midday,515
27 Aug 2015,Closing,502.5
27 Aug 2015,Midday,490
26 Aug 2015,Closing,485
26 Aug 2015,Midday,490
25 Aug 2015,Closing,500
25 Aug 2015,Midday,500
24 Aug 2015,Closing,500
24 Aug 2015,Midday,500
21 Aug 2015,Closing,515
21 Aug 2015,Midday,517.5
20 Aug 2015,Closing,525
20 Aug 2015,Midday,527.5
19 Aug 2015,Closing,532.5
19 Aug 2015,Midday,535
18 Aug 2015,Closing,537.5
18 Aug 2015,Midday,535
17 Aug 2015,Closing,664641
17 Aug 2015,Midday,535
14 Aug 2015,Closing,542.5
14 Aug 2015,Closing,545
13 Aug 2015,Closing,542.5
13 Aug 2015,Midday,535
12 Aug 2015,Closing,535
12 Aug 2015,Midday,550
11 Aug 2015,Closing,552.5
11 Aug 2015,Midday,552.5
10 Aug 2015,Closing,"308,875"
3 Aug 2015,Closing,572.5
3 Aug 2015,Midday,580
31 July 2015,Closing,587.5
31 July 2015,Midday,590
30 July 2015,Closing,592.5
30 July 2015,Midday,587.5
29 July 2015,Closing,587.5
29 july 2015,Midday,595
28 July 2015,Closing,595
28 July 2015,Midday,595
27 July 2015,Closing,595
27 July 2015,Midday,600
24 July 2015,Closing,602.5
24 July 2015,Midday,607.5
23 July 2015,Closing,607.5
23 July 2015,Midday,610
22 July 2015,Midday,617.5
21 July 2015,Closing,615
21 July 2015,Midday,612.5
20 July 2015,Closing,"1,081,734"
20 July 2015,Midday,610
16 July 2015,Midday,617.5
15 July 2015,Closing,615
15 July 2015,Midday,615
14 July 2015,Closing,617.5
14 July 2015,Midday,622.5
13 July 2015,Closing,615
13 July 2015,Midday,"473,307"
10 July 2015,Closing,617.5
10 July 2015,Closing,617.5
10 July 2015,Midday,617.5
9 July 2015,Closing,610
9 July 2015,Midday,602.5
8 July 2015,Closing,600
8 July 2015,Midday,600
7 July 2015,Closing,617.5
7 July 2015,Midday,622.5
6 July 2015,Closing,625
6 July 2015,Midday,625
3 July 2015,Closing,632.5
3 July 2015,Midday,632.5
2 July 2015,Closing,630
2 July 2015,Midday,632.5
1 July 2015,Midday,630
30 June 2015,Closing,"1,550,675"
30 June 2015,Midday,620
29 June 2015,Closing,630
29 June 2015,Midday,627.5
26 June 2015,Midday,632.5
24 June 2015,Closing,"1,404,964"
25 June 2015,Midday,632.5
24 June 2015,Closing,632.5
24 June 2015,Midday,622.5
23 June 2015,Closing,620
23 June 2015,Midday,622.5
22 June 2015,Closing,620
22 June 2015,Midday,622.5
19 June 2015,Closing,625
19 June 2015,Midday,625
18 June 2015,Closing,627.5
18 June 2015,Midday,630
17 June 2015,Closing,635
17 June 2015,Midday,635
16 June 2015,Closing,637.5
16 June 2015,Midday,635
15 June 2015,Closing,"733,613"
15 June 2015,Midday,627.5
12 June 2015,Closing,632.5
12 June 2015,Midday,630
11 June 2015,Closing,640
11 June 2015,Midday,637.6
10 June 2015,Closing,"464,520"
10 June 2015,Midday,637.5
10 June 2015,Midday,637.5
9 June 2015,Midday,637.5
8 June 2015,Closing,645
8 June 2015,Midday,647.5
5 June 2015,Closing,652.5
5 June 2015,Midday,645
4 June 2015,Closing,652.5
4 June 2015,Midday,645
3 June 2015,Closing,650
3 June 2015,Midday,650
2 June 2015,Midday,657.5
1st June 2015,Closing,"1,077,114"
1st June 2015,Midday,645
29 May 2015,Closing,630
29 May 2015,Midday,632.5
28 May 2015,Closing,632.5
28 May 2015,Midday,632.5
27 May 2015,Closing,627.5
27 May 2015,Midday,630
26 May 2015,Midday,630
26 May 2015,Midday,635
25 May 2015,Closing,617.5
25 May 2015,Midday,617.5
22 May 2015,Closing,620
22 May 2015,Midday,627.5
21 May 2015,Closing,622.5
21 May 2015,Midday,617.5
20 May 2015,Closing,"706,753"
19 May 2015,Closing,630
19 May 2015,Midday,635
18 May 2015,Closing,637.5
18 May 2015,Midday,635
15 May 2015,Closing,"470,058"
15 May 2015,Midday,640
14 May 2015,Closing,640
14 May 2015,Midday,632.5
13 May 2015,Closing,635
13 May 2015,Midday,640
12 May 2015,Closing,640
12 May 2015,Midday,630
11 May 2015,Closing,"320,508"
11 May 2015,Closing,"320,508"
11 May 2015,Midday,630
8 May 2015,Closing,"627.5
"
8 May 2015,Midday,625
7 May 2015,Closing,632.5
7 May 2015,Midday,632.5
6 May 2015,Closing,637.5
6 May 2015,Midday,640
5 May 2015,closing,625
5 May 2015,Midday,622.5
30 Apr 2015,Midday,615
29 Apr 2015,Closing,612.5
29 Apr 2015,Midday,615
28 Apr 2015,Closing,615
28 Apr 2015,Midday,612.5
27 Apr 2015,Closing,"846,217"
27 Apr 2015,Midday,620
24 Apr 2015,Closing,625
24 Apr 2015,Midday,625
23 Apr 2015,Closing,622.5
23 Apr 2015,Midday,617.5
22 Apr 2015,Midday,617.5
21 Apr 2015,Closing,620
21 Apr 2015,Midday,625
20 Apr 2015,Closing,"652,837"
20 Apr 2015,Midday,617.5
17 Apr 2015,Closing,615
17 Apr 2015,Midday,610
17 Apr 2015,Midday,610
16 Apr 2015,Closing,607.5
16 Apr 2015,Midday,612.5
15 Apr 2015,Closing,"484,453"
15 Apr 2015,Midday,602.5
14 Apr 2015,Closing,600
13 Apr 2015,Closing,595
13 Apr 2015,Closing,595
13 Apr 2015,Midday,602.5
13 Apr 2015,Midday,602.5
10 Apr 2015,Closing,602.5
10 Apr 2015,Midday,600
10 Apr 2015,Midday,600
9 Apr 2015,Closing,607.5
9 Apr 2015,Midday,610
8 Apr 2015,Midday,622.5
8 Apr 2015,Midday,622.5
7 Apr 2015,Closing,632.5
7 Apr 2015,Midday,632.5
6 Apr 2015,Closing,632.5
6 Apr 2015,Midday,625
3 Apr 2015,Closing,617.5
3 Apr 2015,Midday,612.5
2 Apr 2015,Closing,607.5
2 Apr 2015,Midday,610
1 April 2015,Midday,605
31 Mar 2015,Closing,"953,053"
31 Mar 2015,Midday,600
30 Mar 2015,Closing,610
30 Mar 2015,Midday,610
27 Mar 2015,Closing,610
27 Mar 2015,Midday,615
26 Mar 2015,Closing,620
26 Mar 2015,Midday,617.5
25 Mar 2015,Closing,"815,763"
25 Mar 2015,Midday,612.5
24 Mar 2015,Closing,612.5
24 Mar 2015,Midday,612.5
23 Mar 2015,Closing,615
23 Mar 2015,Midday,620
20 Mar 2015,Closing,600
20 Mar 2015,Midday,615
19 Mar 2015,Closing,615
19 Mar 2015,Midday,615
18 Mar 2015,Closing,615
18 Mar 2015,Midday,610
17 Mar 2015,Midday,625
16 Mar 2015,Closing,"510,832"
16 Mar 2015,Midday,627.5
13 Mar 2015,Closing,625
13 Mar 2015,Midday,635
12 Mar 2015,Closing,635
12 Mar 205,Midday,640
11 Mar 2015,Closing,642.5
11 Mar 2015,Midday,640
10 Mar 2015,Closing,635
10 Mar 2015,Midday,642.5
10 Mar 2015,Midday,642.5
10 Mar 2015,Closing,645
9 Mar 2015,Midday,647.5
6 Mar 2015,Closing,655
6 Mar 2015,Midday,657.5
5 Mar 2015,Closing,665
5 Mar 2015,Midday,670
5 Mar 2015,Midday,670
4 Mar 2015,Closing,675
4 Mar 2015,Closing,675
4 Mar 2015,Midday,677.5
3 March 2015,Closing,677.5
2 Mar 2015,Closing,"1,109,188"
2 Mar 2015,Midday,672.5
27 Feb 2015,Closing,662.5
27 Feb 2015,Midday,662.5
26 Feb 2015,Closing,660
26 Feb 2015,Midday,655
26 Feb 2015,Midday,655
25 Feb 2015,Closing,"877,730"
25 Feb 2015,Midday,650
24 Feb 2015,Closing,645
24 Feb 2015,Midday,637.5
23 Feb 2015,Closing,"709,370"
23 Feb 2015,Midday,645
18 Feb 2015,Closing,660
17 Feb 2015,Closing,657.5
17 Feb 2015,Closing,657.5
16 Feb 2015,Closing,"545,410"
16 Feb 2015,Midday,670
13 Feb 2015,Closing,662.5
13 Feb 2015,Midday,660
12 Feb 2015,Closing,655
12 Feb 2015,Midday,642.5
11 Feb 2015,Closing,657.5
11 Feb 2015,Midday,655
10 Feb 2015,Closing,"320,714"
10 Feb 2015,Closing,"320,714"
9 Feb 2015,Closing,662.5
9 Feb 2015,Midday,672.5
6 Feb 2015,Closing,677.5
6 Jan 2015,Midday,662.5
5 Jan 2015,Closing,667.5
5 Jan 2015,Midday,650
4 Jan 2015,Closing,637.5
4 Feb 2015,Midday,630
4 Feb 2015,Midday,630
30 Jan 2015,CORRECTION,620
30 Jan 2015,Closing,620
29 Jan 2015,Midday,617.5
28 Jan 2015,Closing,630
28 Jan 2015,midday,632.5
27 Jan 2015,Closing,635
27 Jan 2015,Midday,630
26 Jan 2015,Closing,"1,083,151"
26 Jan 2015,Midday,640
23 Jan 2015,Closing,647.5
23 Jan 2015,Midday,650
22 Jan 2015,Closing,650
22 Jan 2015,Midday,657.5
21 Jan 2015,Midday,665
20 Jan 2015,Closing,665
20 Jan 2015,Midday,670
19 Jan 2015,Closing,672.5
19 Jan 2015,Midday,680
16 Jan 2015,Closing,675
16 Jan 2015,Midday,677.5
15 Jan 2015,Closing,680
15 Jan 2015,Midday,680
14 Jan 2015,Closing,670
14 Jan 2015,Midday,670
13 Jan 2015,Closing,675
13 Jan 2015,Midday,675
12 Jan 2015,Closing,"395,929"
12 Jan 2015,Closing,"395,929"
12 Jan 2015,Midday,682.5
9 Jan 2015,Closing,677.5
9 Jan 2015,Midday,682.5
8 Jan 2015,Closing,682.5
8 Jan 2015,Midday,680
7 Jan 2015,Closing,667.5
7 Jan 2015,Midday,"
"
6 Jan 2015,Closing,"
"
6 Jan 2015,Midday,"
"
5 Jan 2015,Closing,"
"
5 Jan 2015,Midday,"
"
2  Jan 2015,Closing,672.5
2nd Jan 2015,Midday,"1,310,509"
31 Dec 2014,Midday,672.5
30 Dec 2014,Closing,675
30 Dec 2014,Midday,677.5
29 Dec 2014,Closing,677.5
29 Dec 2014,Midday,677.5
26 Dec 2014,Closing,"1,098,870"
26 Dec 2014,Midday,655
24 Dec 2014,Midday,657.5
23 Dec 2014,Closing,657.5
22 Dec 2014,Closing,650
22 Dec 2014,Midday,647.5
19 Dec 2014,Closing,647.5
19  Dec 2014,Midday,642.5
18 Dec 2014,Closing,650
18 Dec 2014,Midday,647.5
17 Dec 2014,Closing,637.5
17 Dec 2014,Midday,630
16 Dec 2014,Closing,635
16 Dec 2014,Midday,640
15 Dec 2014,Closing,645
15 Dec 2014,Midday,645
12 Dec 2014,Closing,650
12 Dec 2014,Midday,655
11 Dec 2014,Closing,"395,249"
10 Dec 2014,Closing,652.5
10 Dec 2014,Closing,652.5
10 Dec 2014,Midday,645
9 Dec 2014,Closing,640
9 Dec 2014,Midday,645
8 Dec 2014,Closing,650
8 Dec 2014,Midday,655
5 Dec 2014,Closing,655
5 Dec 2014,Midday,652.5
4 Dec 2014,Closing,652.5
4 Dec 2014,Midday,650
3 Dec 2014,Closing,657.5
2 Dec 2014,Closing,657.5
2 Dec 2014,Midday,652.5
1 Dec 2014,Closing,"1,463,982"
1 Dec 2014,Midday,635
28 Nov 2014,Closing,672.5
28 Nov 2014,Midday,672.5
27 Nov 2014,Closing,687.5
27 Nov 2014,Midday,690
26 Nov 2014,Closing,695
26 Nov 2014,Midday,692.5
25 Nov 2014,Closing,690
25 Nov 2014,Midday,687.5
24 Nov 2014,Closing,687.5
24 Nov 2014,Midday,690
21 Nov 2014,Closing,695
21 Nov 2014,Midday,690
20 Nov 2014,Closing,687.5
20 Nov 2014,Midday,687.5
19 Nov 2014,Closing,692.5
19 Nov 2014,Midday,695
18 Nov 2014,Closing,697.5
18 Nov 2014,Midday,690
18 Nov 2014,Closing,692.5
17 Nov 2014,Midday,692.5
14 Nov 2014,Closing,690
14 Nov 2014,Midday,692.5
13 Nov 2014,Closing,700
13 Nov 2014,Midday,700
12 Nov 2014,Closing,705
12 Nov 2014,Midday,705
11 Nov 2014,Closing,705
11 Nov 2014,Midday,700
10 Nov 2014,Closing,700
10 Nov 2014,Midday,700
10 Nov 2014,Midday,700
7 Nov 2014,Closing,690
7 Nov 2014,Midday,700
6 Nov 2014,Closing,700
6 Nov 2014,Midday,705
5 Nov 2014,Closing,700
5 Nov 2014,Midday,712.5
4 Nov 2014,Midday,727.5
3 Nov 2014,Closing,732.5
3 Nov 2014,Midday,732.5
31 Oct 2014,Closing,727.5
30 Ot 2014,Midday,722.5
30 Ot 2014,Midday,722.5
29 Oct 2014,Closing,717.5
29 Oct 2014,Midday,707.5
28 Oct 2014,Closing,705
28 Oct 2014,Midday,700
27 Oct 2014,Closing,692.5
27 Oct 2014,Midday,695
24 Oct 2014,Closing,697.5
24 Oct 2014,Midday,700
23 Oct 2014,Closing,695
23 Oct 2014,Midday,695
21 Oct 2014,Closing,685
21 Oct 2014,Midday,685
20 Oct 2014,Closing,682.5
20 Oct 2014,Midday,680
17 Oct 2014,Closing,685
17 Oct 2014,Midday,682.5
16 Oct 2014,Closing,680
16 oct 2014,Midday,677.5
15 Oct 2014,Closing,"735,334"
15 Oct 2014,Midday,690
14 Oct 2014,Closing,695
14 Oct 2014,Midday,700
13 Oct 2014,Closing,692.5
13 Oct 2014,Midday,697.5
10 Oct 2014,Closing,700
10 Oct 2014,Midday,695
10 Oct 2014,Midday,695
9 Oct 2014,Closing,705
9 Oct 2014,Midday,700
8 Oct 2014,Midday,705
7 Oct 2014,Closing,700
7 Oct 2014,Midday,705
3 Oct 2014,Closing,700
3 Oct 2014,Midday,690
2 Sep 2014,Closing,690
2 Sep 2014,Midday,705
1 Oct 2014,Closing,700
1 Oct 2014,Midday,705
30 Sept 2014,Closing,"1,282,597"
30 Sept 2014,Midday,707.5
29 Sept 2014,Closing,705
26 Sept 2014,Closing,700
26 Sept 2014 ,Midday,707.5
25 Sept 2014,Closing,"956,092"
25 Sept 2014,Midday,705
24 Sep 2014,Closing,700
23 Sept 2014,Closing,692.5
23 Sept 2014,Midday,692.5
22 Sept 2014 ,Closing,687.5
22 Sept 2014,Midday,682.5
19 Sept 2014,Midday,692.5
18 Sept 2014,Closing,697.5
18 Sept 2014,Midday,700
17 sept 2014,Closing,697.5
17 Sept 2014,Midday,692.5
15 Sept 2014,Closing,695
15 Sept 2014,Midday,700
12 Sept 2014,Closing,702.5
12 Sept 2014,Midday,697.5
11 Sept 2014,Closing,695
11 Sept 2014,Midday,687.5
10 Sept 2014,Closing,"355,874"
10 Sept 2014,Closing,"355,874"
10 Sept 2014,Midday,682.5
9 Sept 2014,Closing,687.5
9 Sept 2014,Midday,690
8 Sept 2014,Closing,695
8 Sept 2014,Midday,695
5 Sept 2014,Midday,687.5
4 Sept 2014,Closing,685
4 Sept 2014,Midday,670
3 Sept 2014,Closing,667.5
3 Sept 2014,Midday,670
2 Sept 2014,Closing,"1,350,233"
2 Sept 2014,Midday,660
29 August 2014,Closing,655
